date,tmax,tmin,tavg,city,year
2018-08-26,28.4,17.0,22.7,New York,2018
2018-08-27,30.1,20.7,25.4,New York,2018
2018-08-28,34.1,23.4,28.75,New York,2018
2018-08-29,33.7,24.3,29.0,New York,2018
2018-08-30,30.9,23.7,27.299999999999997,New York,2018
2018-08-31,24.0,20.1,22.05,New York,2018
2019-06-01,25.6,15.8,20.700000000000003,New York,2019
2019-06-02,26.2,16.5,21.35,New York,2019
2019-06-03,20.4,11.5,15.95,New York,2019
2019-06-04,21.3,11.0,16.15,New York,2019
2019-06-05,26.1,16.4,21.25,New York,2019
2019-06-06,27.3,18.7,23.0,New York,2019
2019-06-07,25.4,16.4,20.9,New York,2019
2019-06-08,25.9,14.8,20.35,New York,2019
2019-06-09,23.3,13.4,18.35,New York,2019
2019-06-10,20.2,13.5,16.85,New York,2019
2019-06-11,23.4,15.5,19.45,New York,2019
2019-06-12,22.1,12.6,17.35,New York,2019
2019-06-13,19.3,14.9,17.1,New York,2019
2019-06-14,22.5,14.2,18.35,New York,2019
2019-06-15,26.8,12.5,19.65,New York,2019
2019-06-16,26.8,17.3,22.05,New York,2019
2019-06-17,23.6,19.1,21.35,New York,2019
2019-06-18,24.8,18.8,21.8,New York,2019
2019-06-19,21.0,17.8,19.4,New York,2019
2019-06-20,26.2,19.1,22.65,New York,2019
2019-06-21,24.1,17.7,20.9,New York,2019
2019-06-22,24.2,15.7,19.95,New York,2019
2019-06-23,26.8,15.3,21.05,New York,2019
2019-06-24,28.3,15.9,22.1,New York,2019
2019-06-25,27.5,20.3,23.9,New York,2019
2019-06-26,30.2,20.4,25.299999999999997,New York,2019
2019-06-27,30.4,19.7,25.049999999999997,New York,2019
2019-06-28,29.9,19.5,24.7,New York,2019
2019-06-29,31.1,21.7,26.4,New York,2019
2019-06-30,27.1,19.6,23.35,New York,2019
2019-07-01,29.3,17.2,23.25,New York,2019
2019-07-02,29.8,18.6,24.200000000000003,New York,2019
2019-07-03,28.7,22.2,25.45,New York,2019
2019-07-04,29.9,21.2,25.549999999999997,New York,2019
2019-07-05,27.2,20.2,23.7,New York,2019
2019-07-06,30.2,23.8,27.0,New York,2019
2019-07-07,27.8,21.9,24.85,New York,2019
2019-07-08,24.5,20.4,22.45,New York,2019
2019-07-09,31.2,19.4,25.299999999999997,New York,2019
2019-07-10,31.1,20.6,25.85,New York,2019
2019-07-11,28.2,21.7,24.95,New York,2019
2019-07-12,30.1,21.8,25.950000000000003,New York,2019
2019-07-13,30.3,19.8,25.05,New York,2019
2019-07-14,30.8,21.8,26.3,New York,2019
2019-07-15,30.4,18.9,24.65,New York,2019
2019-07-16,33.0,20.1,26.55,New York,2019
2019-07-17,32.7,23.6,28.150000000000002,New York,2019
2019-07-18,28.3,21.9,25.1,New York,2019
2019-07-19,33.0,21.6,27.3,New York,2019
2019-07-20,35.0,25.3,30.15,New York,2019
2019-07-21,34.3,25.2,29.75,New York,2019
2019-07-22,29.7,23.2,26.45,New York,2019
2019-07-23,24.1,20.0,22.05,New York,2019
2019-07-24,26.5,20.2,23.35,New York,2019
2019-07-25,28.4,20.1,24.25,New York,2019
2019-07-26,28.3,18.7,23.5,New York,2019
2019-07-27,28.1,20.6,24.35,New York,2019
2019-07-28,31.7,21.5,26.6,New York,2019
2019-07-29,31.8,21.4,26.6,New York,2019
2019-07-30,31.7,23.3,27.5,New York,2019
2019-07-31,29.9,22.4,26.15,New York,2019
2019-08-01,29.4,22.0,25.7,New York,2019
2019-08-02,28.6,22.2,25.4,New York,2019
2019-08-03,27.7,20.8,24.25,New York,2019
2019-08-04,30.6,21.2,25.9,New York,2019
2019-08-05,27.1,20.5,23.8,New York,2019
2019-08-06,26.4,21.1,23.75,New York,2019
2019-08-07,28.2,20.8,24.5,New York,2019
2019-08-08,29.2,19.0,24.1,New York,2019
2019-08-09,28.8,20.2,24.5,New York,2019
2019-08-10,27.2,17.6,22.4,New York,2019
2019-08-11,27.5,15.8,21.65,New York,2019
2019-08-12,29.7,16.7,23.2,New York,2019
2019-08-13,25.2,21.5,23.35,New York,2019
2019-08-14,25.5,20.8,23.15,New York,2019
2019-08-15,26.8,20.3,23.55,New York,2019
2019-08-16,25.6,19.8,22.700000000000003,New York,2019
2019-08-17,27.7,21.3,24.5,New York,2019
2019-08-18,27.8,22.8,25.3,New York,2019
2019-08-19,31.4,22.3,26.85,New York,2019
2019-08-20,28.9,22.2,25.549999999999997,New York,2019
2019-08-21,30.7,23.3,27.0,New York,2019
2019-08-22,31.7,22.7,27.2,New York,2019
2019-08-23,23.0,18.4,20.7,New York,2019
2019-08-24,23.7,16.9,20.299999999999997,New York,2019
2019-08-25,23.6,17.5,20.55,New York,2019
2019-08-26,23.0,14.7,18.85,New York,2019
2019-08-27,21.3,16.4,18.85,New York,2019
2019-08-28,23.3,17.9,20.6,New York,2019
2019-08-29,27.4,16.7,22.049999999999997,New York,2019
2019-08-30,30.5,15.7,23.1,New York,2019
2019-08-31,27.4,18.5,22.95,New York,2019
2020-06-01,19.6,9.1,14.350000000000001,New York,2020
2020-06-02,21.6,12.1,16.85,New York,2020
2020-06-03,28.8,15.0,21.9,New York,2020
2020-06-04,29.1,17.1,23.1,New York,2020
2020-06-05,24.2,20.2,22.2,New York,2020
2020-06-06,29.4,18.1,23.75,New York,2020
2020-06-07,24.6,15.9,20.25,New York,2020
2020-06-08,25.4,13.6,19.5,New York,2020
2020-06-09,30.4,14.2,22.299999999999997,New York,2020
2020-06-10,26.9,19.2,23.049999999999997,New York,2020
2020-06-11,28.4,21.0,24.7,New York,2020
2020-06-12,28.5,19.0,23.75,New York,2020
2020-06-13,22.8,14.2,18.5,New York,2020
2020-06-14,22.1,12.1,17.1,New York,2020
2020-06-15,22.7,14.4,18.55,New York,2020
2020-06-16,24.2,14.0,19.1,New York,2020
2020-06-17,24.6,14.4,19.5,New York,2020
2020-06-18,23.5,17.6,20.55,New York,2020
2020-06-19,24.9,18.6,21.75,New York,2020
2020-06-20,27.1,18.6,22.85,New York,2020
2020-06-21,27.6,19.3,23.450000000000003,New York,2020
2020-06-22,30.5,20.3,25.4,New York,2020
2020-06-23,27.8,20.3,24.05,New York,2020
2020-06-24,30.1,19.8,24.950000000000003,New York,2020
2020-06-25,28.6,18.4,23.5,New York,2020
2020-06-26,30.3,18.5,24.4,New York,2020
2020-06-27,26.5,18.4,22.45,New York,2020
2020-06-28,28.8,20.0,24.4,New York,2020
2020-06-29,29.1,20.1,24.6,New York,2020
2020-06-30,25.5,19.1,22.3,New York,2020
2020-07-01,26.6,19.7,23.15,New York,2020
2020-07-02,31.8,19.9,25.85,New York,2020
2020-07-03,31.6,21.9,26.75,New York,2020
2020-07-04,28.9,20.7,24.799999999999997,New York,2020
2020-07-05,32.5,21.6,27.05,New York,2020
2020-07-06,32.7,20.9,26.8,New York,2020
2020-07-07,26.7,22.2,24.45,New York,2020
2020-07-08,28.2,22.8,25.5,New York,2020
2020-07-09,29.7,21.9,25.799999999999997,New York,2020
2020-07-10,24.4,22.5,23.45,New York,2020
2020-07-11,28.3,22.4,25.35,New York,2020
2020-07-12,31.0,20.8,25.9,New York,2020
2020-07-13,31.2,21.3,26.25,New York,2020
2020-07-14,28.2,20.0,24.1,New York,2020
2020-07-15,25.3,20.3,22.8,New York,2020
2020-07-16,24.1,20.3,22.200000000000003,New York,2020
2020-07-17,29.3,20.5,24.9,New York,2020
2020-07-18,32.7,20.9,26.8,New York,2020
2020-07-19,33.8,21.8,27.799999999999997,New York,2020
2020-07-20,35.8,23.4,29.599999999999998,New York,2020
2020-07-21,31.8,22.0,26.9,New York,2020
2020-07-22,31.8,23.6,27.700000000000003,New York,2020
2020-07-23,31.1,23.1,27.1,New York,2020
2020-07-24,25.9,22.1,24.0,New York,2020
2020-07-25,29.9,21.2,25.549999999999997,New York,2020
2020-07-26,34.2,23.0,28.6,New York,2020
2020-07-27,35.5,21.6,28.55,New York,2020
2020-07-28,34.2,25.1,29.650000000000002,New York,2020
2020-07-29,31.3,22.9,27.1,New York,2020
2020-07-30,32.5,22.9,27.7,New York,2020
2020-07-31,27.1,22.0,24.55,New York,2020
2020-08-01,29.5,19.9,24.7,New York,2020
2020-08-02,29.0,23.4,26.2,New York,2020
2020-08-03,31.6,23.6,27.6,New York,2020
2020-08-04,26.7,23.1,24.9,New York,2020
2020-08-05,30.7,20.3,25.5,New York,2020
2020-08-06,25.4,18.8,22.1,New York,2020
2020-08-07,27.2,21.6,24.4,New York,2020
2020-08-08,26.4,20.6,23.5,New York,2020
2020-08-09,29.1,20.7,24.9,New York,2020
2020-08-10,31.4,22.3,26.85,New York,2020
2020-08-11,29.2,23.9,26.549999999999997,New York,2020
2020-08-12,30.7,23.3,27.0,New York,2020
2020-08-13,25.6,22.4,24.0,New York,2020
2020-08-14,29.6,22.1,25.85,New York,2020
2020-08-15,28.8,21.0,24.9,New York,2020
2020-08-16,21.2,18.2,19.7,New York,2020
2020-08-17,25.9,16.6,21.25,New York,2020
2020-08-18,28.3,18.4,23.35,New York,2020
2020-08-19,23.8,19.0,21.4,New York,2020
2020-08-20,25.7,16.7,21.2,New York,2020
2020-08-21,28.6,18.0,23.3,New York,2020
2020-08-22,29.9,21.3,25.6,New York,2020
2020-08-23,28.3,20.4,24.35,New York,2020
2020-08-24,31.7,21.7,26.7,New York,2020
2020-08-25,33.0,21.9,27.45,New York,2020
2020-08-26,26.0,19.2,22.6,New York,2020
2020-08-27,33.4,19.3,26.35,New York,2020
2020-08-28,31.5,20.6,26.05,New York,2020
2020-08-29,25.5,21.7,23.6,New York,2020
2020-08-30,25.6,17.5,21.55,New York,2020
2020-08-31,23.2,15.7,19.45,New York,2020
2021-06-01,23.9,9.6,16.75,New York,2021
2021-06-02,21.8,12.7,17.25,New York,2021
2021-06-03,22.5,13.2,17.85,New York,2021
2021-06-04,25.5,17.7,21.6,New York,2021
2021-06-05,31.6,17.2,24.4,New York,2021
2021-06-06,31.5,20.3,25.9,New York,2021
2021-06-07,30.4,20.9,25.65,New York,2021
2021-06-08,30.3,21.9,26.1,New York,2021
2021-06-09,30.5,21.5,26.0,New York,2021
2021-06-10,26.6,16.4,21.5,New York,2021
2021-06-11,20.8,15.4,18.1,New York,2021
2021-06-12,21.4,16.1,18.75,New York,2021
2021-06-13,23.7,14.8,19.25,New York,2021
2021-06-14,21.4,17.6,19.5,New York,2021
2021-06-15,25.5,17.0,21.25,New York,2021
2021-06-16,23.4,15.4,19.4,New York,2021
2021-06-17,24.1,12.4,18.25,New York,2021
2021-06-18,27.6,13.4,20.5,New York,2021
2021-06-19,32.4,19.3,25.85,New York,2021
2021-06-20,29.3,17.3,23.3,New York,2021
2021-06-21,27.9,21.7,24.799999999999997,New York,2021
2021-06-22,24.6,14.2,19.4,New York,2021
2021-06-23,23.3,12.4,17.85,New York,2021
2021-06-24,22.8,13.6,18.2,New York,2021
2021-06-25,24.3,15.9,20.1,New York,2021
2021-06-26,26.3,18.6,22.450000000000003,New York,2021
2021-06-27,29.3,22.2,25.75,New York,2021
2021-06-28,32.6,23.0,27.8,New York,2021
2021-06-29,33.6,24.1,28.85,New York,2021
2021-06-30,35.5,25.0,30.25,New York,2021
2021-07-01,28.7,21.9,25.299999999999997,New York,2021
2021-07-02,24.5,17.1,20.8,New York,2021
2021-07-03,19.6,16.4,18.0,New York,2021
2021-07-04,25.1,15.7,20.4,New York,2021
2021-07-05,26.4,18.1,22.25,New York,2021
2021-07-06,33.4,22.0,27.7,New York,2021
2021-07-07,31.9,21.5,26.7,New York,2021
2021-07-08,28.0,21.5,24.75,New York,2021
2021-07-09,30.1,21.9,26.0,New York,2021
2021-07-10,25.9,20.9,23.4,New York,2021
2021-07-11,24.8,20.0,22.4,New York,2021
2021-07-12,28.5,22.6,25.55,New York,2021
2021-07-13,25.8,21.2,23.5,New York,2021
2021-07-14,30.6,21.7,26.15,New York,2021
2021-07-15,29.4,21.2,25.299999999999997,New York,2021
2021-07-16,32.5,23.4,27.95,New York,2021
2021-07-17,30.8,23.4,27.1,New York,2021
2021-07-18,28.5,22.4,25.45,New York,2021
2021-07-19,27.8,21.0,24.4,New York,2021
2021-07-20,31.1,21.2,26.15,New York,2021
2021-07-21,28.1,19.9,24.0,New York,2021
2021-07-22,26.8,17.8,22.3,New York,2021
2021-07-23,26.4,17.5,21.95,New York,2021
2021-07-24,26.8,18.2,22.5,New York,2021
2021-07-25,28.8,20.0,24.4,New York,2021
2021-07-26,31.9,21.0,26.45,New York,2021
2021-07-27,30.6,19.5,25.05,New York,2021
2021-07-28,27.0,20.4,23.7,New York,2021
2021-07-29,25.5,19.8,22.65,New York,2021
2021-07-30,28.0,17.4,22.7,New York,2021
2021-07-31,25.9,14.5,20.2,New York,2021
2021-08-01,24.2,16.5,20.35,New York,2021
2021-08-02,26.6,17.3,21.950000000000003,New York,2021
2021-08-03,24.3,15.8,20.05,New York,2021
2021-08-04,24.5,17.6,21.05,New York,2021
2021-08-05,27.1,17.5,22.3,New York,2021
2021-08-06,28.8,17.2,23.0,New York,2021
2021-08-07,29.7,19.7,24.7,New York,2021
2021-08-08,22.8,18.9,20.85,New York,2021
2021-08-09,26.4,20.3,23.35,New York,2021
2021-08-10,27.3,20.4,23.85,New York,2021
2021-08-11,31.8,23.1,27.450000000000003,New York,2021
2021-08-12,35.2,23.0,29.1,New York,2021
2021-08-13,33.1,24.8,28.950000000000003,New York,2021
2021-08-14,31.5,23.2,27.35,New York,2021
2021-08-15,27.7,20.4,24.049999999999997,New York,2021
2021-08-16,26.6,20.1,23.35,New York,2021
2021-08-17,26.2,22.0,24.1,New York,2021
2021-08-18,27.0,21.1,24.05,New York,2021
2021-08-19,30.4,23.3,26.85,New York,2021
2021-08-20,26.7,22.1,24.4,New York,2021
2021-08-21,27.1,22.1,24.6,New York,2021
2021-08-22,23.6,22.2,22.9,New York,2021
2021-08-23,28.6,21.9,25.25,New York,2021
2021-08-24,30.9,21.9,26.4,New York,2021
2021-08-25,31.3,20.2,25.75,New York,2021
2021-08-26,31.9,22.6,27.25,New York,2021
2021-08-27,32.4,23.5,27.95,New York,2021
2021-08-28,25.2,20.1,22.65,New York,2021
2021-08-29,24.5,19.2,21.85,New York,2021
2021-08-30,28.7,21.7,25.2,New York,2021
2021-08-31,28.9,21.3,25.1,New York,2021
2022-06-01,21.6,15.7,18.65,New York,2022
2022-06-02,26.9,16.6,21.75,New York,2022
2022-06-03,24.4,17.5,20.95,New York,2022
2022-06-04,26.4,13.4,19.9,New York,2022
2022-06-05,23.8,13.2,18.5,New York,2022
2022-06-06,26.0,13.2,19.6,New York,2022
2022-06-07,24.6,14.5,19.55,New York,2022
2022-06-08,29.4,19.4,24.4,New York,2022
2022-06-09,28.2,17.3,22.75,New York,2022
2022-06-10,26.2,15.0,20.6,New York,2022
2022-06-11,24.3,15.7,20.0,New York,2022
2022-06-12,22.7,16.0,19.35,New York,2022
2022-06-13,27.5,17.2,22.35,New York,2022
2022-06-14,27.8,18.9,23.35,New York,2022
2022-06-15,26.9,17.5,22.2,New York,2022
2022-06-16,23.1,17.6,20.35,New York,2022
2022-06-17,32.0,19.5,25.75,New York,2022
2022-06-18,21.9,14.7,18.299999999999997,New York,2022
2022-06-19,22.2,12.6,17.4,New York,2022
2022-06-20,26.4,13.1,19.75,New York,2022
2022-06-21,26.4,14.1,20.25,New York,2022
2022-06-22,20.4,16.9,18.65,New York,2022
2022-06-23,22.3,15.9,19.1,New York,2022
2022-06-24,25.9,14.8,20.35,New York,2022
2022-06-25,32.4,18.1,25.25,New York,2022
2022-06-26,30.8,20.0,25.4,New York,2022
2022-06-27,26.6,19.3,22.950000000000003,New York,2022
2022-06-28,27.8,17.9,22.85,New York,2022
2022-06-29,29.1,17.1,23.1,New York,2022
2022-06-30,31.6,17.4,24.5,New York,2022
2022-07-01,33.7,20.4,27.05,New York,2022
2022-07-02,30.2,22.5,26.35,New York,2022
2022-07-03,31.1,21.3,26.200000000000003,New York,2022
2022-07-04,30.1,18.0,24.05,New York,2022
2022-07-05,30.2,20.1,25.15,New York,2022
2022-07-06,31.8,21.8,26.8,New York,2022
2022-07-07,27.0,19.8,23.4,New York,2022
2022-07-08,28.9,19.6,24.25,New York,2022
2022-07-09,29.6,20.7,25.15,New York,2022
2022-07-10,27.2,18.6,22.9,New York,2022
2022-07-11,28.4,17.6,23.0,New York,2022
2022-07-12,33.9,19.4,26.65,New York,2022
2022-07-13,32.7,21.4,27.05,New York,2022
2022-07-14,31.5,21.6,26.55,New York,2022
2022-07-15,28.5,20.6,24.55,New York,2022
2022-07-16,27.7,20.2,23.95,New York,2022
2022-07-17,27.9,20.0,23.95,New York,2022
2022-07-18,30.1,22.4,26.25,New York,2022
2022-07-19,33.7,21.3,27.5,New York,2022
2022-07-20,33.9,22.4,28.15,New York,2022
2022-07-21,33.6,24.7,29.15,New York,2022
2022-07-22,34.2,21.6,27.900000000000002,New York,2022
2022-07-23,34.4,22.9,28.65,New York,2022
2022-07-24,35.9,24.0,29.95,New York,2022
2022-07-25,31.5,24.8,28.15,New York,2022
2022-07-26,28.9,20.0,24.45,New York,2022
2022-07-27,28.1,18.1,23.1,New York,2022
2022-07-28,30.6,22.2,26.4,New York,2022
2022-07-29,30.6,22.3,26.450000000000003,New York,2022
2022-07-30,32.1,21.7,26.9,New York,2022
2022-07-31,28.6,19.0,23.8,New York,2022
2022-08-01,26.2,20.8,23.5,New York,2022
2022-08-02,33.3,21.3,27.299999999999997,New York,2022
2022-08-03,32.4,21.3,26.85,New York,2022
2022-08-04,33.1,21.3,27.200000000000003,New York,2022
2022-08-05,32.8,23.1,27.95,New York,2022
2022-08-06,32.5,23.4,27.95,New York,2022
2022-08-07,34.2,23.6,28.900000000000002,New York,2022
2022-08-08,34.6,25.4,30.0,New York,2022
2022-08-09,37.4,26.2,31.799999999999997,New York,2022
2022-08-10,32.7,23.1,27.900000000000002,New York,2022
2022-08-11,32.2,23.1,27.650000000000002,New York,2022
2022-08-12,29.1,20.3,24.700000000000003,New York,2022
2022-08-13,27.1,17.7,22.4,New York,2022
2022-08-14,27.0,16.7,21.85,New York,2022
2022-08-15,27.4,18.0,22.7,New York,2022
2022-08-16,28.1,18.2,23.15,New York,2022
2022-08-17,27.0,18.3,22.65,New York,2022
2022-08-18,30.7,17.2,23.95,New York,2022
2022-08-19,31.6,17.8,24.700000000000003,New York,2022
2022-08-20,31.6,21.1,26.35,New York,2022
2022-08-21,27.8,20.0,23.9,New York,2022
2022-08-22,24.4,20.9,22.65,New York,2022
2022-08-23,29.1,20.8,24.950000000000003,New York,2022
2022-08-24,31.3,19.6,25.450000000000003,New York,2022
2022-08-25,31.6,19.3,25.450000000000003,New York,2022
2022-08-26,29.4,21.1,25.25,New York,2022
2022-08-27,29.6,20.3,24.950000000000003,New York,2022
2022-08-28,27.3,21.7,24.5,New York,2022
2022-08-29,28.5,21.2,24.85,New York,2022
2022-08-30,30.0,21.7,25.85,New York,2022
2022-08-31,28.9,20.7,24.799999999999997,New York,2022
2023-06-01,27.3,12.2,19.75,New York,2023
2023-06-02,30.6,15.0,22.8,New York,2023
2023-06-03,20.0,12.2,16.1,New York,2023
2023-06-04,21.3,10.3,15.8,New York,2023
2023-06-05,23.9,11.4,17.65,New York,2023
2023-06-06,25.7,14.5,20.1,New York,2023
2023-06-07,25.0,13.0,19.0,New York,2023
2023-06-08,22.3,10.6,16.45,New York,2023
2023-06-09,22.7,11.6,17.15,New York,2023
2023-06-10,26.2,12.2,19.2,New York,2023
2023-06-11,27.0,16.3,21.65,New York,2023
2023-06-12,23.9,19.0,21.45,New York,2023
2023-06-13,26.3,15.6,20.95,New York,2023
2023-06-14,24.6,14.7,19.65,New York,2023
2023-06-15,26.1,14.9,20.5,New York,2023
2023-06-16,25.7,15.0,20.35,New York,2023
2023-06-17,25.3,14.7,20.0,New York,2023
2023-06-18,26.4,15.6,21.0,New York,2023
2023-06-19,25.1,16.2,20.65,New York,2023
2023-06-20,23.4,16.1,19.75,New York,2023
2023-06-21,22.8,15.4,19.1,New York,2023
2023-06-22,20.9,15.3,18.1,New York,2023
2023-06-23,22.8,16.9,19.85,New York,2023
2023-06-24,25.6,19.1,22.35,New York,2023
2023-06-25,28.4,18.5,23.45,New York,2023
2023-06-26,25.4,19.0,22.2,New York,2023
2023-06-27,26.2,19.3,22.75,New York,2023
2023-06-28,28.5,18.6,23.55,New York,2023
2023-06-29,28.5,16.1,22.3,New York,2023
2023-06-30,29.1,17.0,23.05,New York,2023
2023-07-01,26.8,17.6,22.200000000000003,New York,2023
2023-07-02,31.1,20.2,25.65,New York,2023
2023-07-03,31.0,22.2,26.6,New York,2023
2023-07-04,29.3,21.2,25.25,New York,2023
2023-07-05,32.2,20.9,26.55,New York,2023
2023-07-06,31.2,21.4,26.299999999999997,New York,2023
2023-07-07,29.6,21.7,25.65,New York,2023
2023-07-08,29.5,21.7,25.6,New York,2023
2023-07-09,26.8,21.4,24.1,New York,2023
2023-07-10,28.6,19.9,24.25,New York,2023
2023-07-11,31.6,17.0,24.3,New York,2023
2023-07-12,32.9,19.5,26.2,New York,2023
2023-07-13,31.8,21.2,26.5,New York,2023
2023-07-14,28.1,21.2,24.65,New York,2023
2023-07-15,29.4,20.3,24.85,New York,2023
2023-07-16,25.9,21.3,23.6,New York,2023
2023-07-17,31.7,19.9,25.799999999999997,New York,2023
2023-07-18,29.5,21.3,25.4,New York,2023
2023-07-19,27.4,18.7,23.049999999999997,New York,2023
2023-07-20,28.4,19.9,24.15,New York,2023
2023-07-21,29.4,20.9,25.15,New York,2023
2023-07-22,28.3,18.4,23.35,New York,2023
2023-07-23,30.0,17.2,23.6,New York,2023
2023-07-24,28.6,18.5,23.55,New York,2023
2023-07-25,28.6,18.9,23.75,New York,2023
2023-07-26,30.0,17.0,23.5,New York,2023
2023-07-27,33.8,22.2,28.0,New York,2023
2023-07-28,34.1,21.3,27.700000000000003,New York,2023
2023-07-29,33.8,21.3,27.549999999999997,New York,2023
2023-07-30,26.2,17.6,21.9,New York,2023
2023-07-31,29.4,15.4,22.4,New York,2023
2023-08-01,26.9,16.9,21.9,New York,2023
2023-08-02,27.6,14.4,21.0,New York,2023
2023-08-03,26.2,15.5,20.85,New York,2023
2023-08-04,27.4,18.3,22.85,New York,2023
2023-08-05,30.6,18.2,24.4,New York,2023
2023-08-06,29.8,18.0,23.9,New York,2023
2023-08-07,27.6,21.9,24.75,New York,2023
2023-08-08,27.0,21.5,24.25,New York,2023
2023-08-09,29.4,19.6,24.5,New York,2023
2023-08-10,25.4,18.7,22.049999999999997,New York,2023
2023-08-11,29.1,18.0,23.55,New York,2023
2023-08-12,28.0,17.0,22.5,New York,2023
2023-08-13,30.6,20.6,25.6,New York,2023
2023-08-14,30.8,18.6,24.700000000000003,New York,2023
2023-08-15,26.9,21.1,24.0,New York,2023
2023-08-16,26.5,20.2,23.35,New York,2023
2023-08-17,25.6,20.3,22.950000000000003,New York,2023
2023-08-18,26.8,17.6,22.200000000000003,New York,2023
2023-08-19,26.3,15.3,20.8,New York,2023
2023-08-20,29.8,15.1,22.45,New York,2023
2023-08-21,31.0,18.3,24.65,New York,2023
2023-08-22,26.0,17.4,21.7,New York,2023
2023-08-23,25.4,15.9,20.65,New York,2023
2023-08-24,24.3,19.4,21.85,New York,2023
2023-08-25,27.9,20.9,24.4,New York,2023
2023-08-26,30.1,19.8,24.950000000000003,New York,2023
2023-08-27,28.2,18.3,23.25,New York,2023
2023-08-28,24.9,18.8,21.85,New York,2023
2023-08-29,27.5,17.6,22.55,New York,2023
2023-08-30,29.5,19.2,24.35,New York,2023
2023-08-31,25.0,16.0,20.5,New York,2023
2024-06-01,28.0,13.0,20.5,New York,2024
2024-06-02,27.2,14.1,20.65,New York,2024
2024-06-03,29.9,17.4,23.65,New York,2024
2024-06-04,25.5,15.1,20.3,New York,2024
2024-06-05,26.1,14.6,20.35,New York,2024
2024-06-06,27.6,19.3,23.450000000000003,New York,2024
2024-06-07,28.4,15.7,22.049999999999997,New York,2024
2024-06-08,25.2,15.3,20.25,New York,2024
2024-06-09,25.3,14.4,19.85,New York,2024
2024-06-10,24.3,14.5,19.4,New York,2024
2024-06-11,23.2,13.8,18.5,New York,2024
2024-06-12,25.7,14.4,20.05,New York,2024
2024-06-13,28.9,13.8,21.35,New York,2024
2024-06-14,29.5,19.0,24.25,New York,2024
2024-06-15,27.3,17.0,22.15,New York,2024
2024-06-16,23.9,14.4,19.15,New York,2024
2024-06-17,29.4,16.0,22.7,New York,2024
2024-06-18,29.8,20.4,25.1,New York,2024
2024-06-19,31.0,19.7,25.35,New York,2024
2024-06-20,33.3,19.7,26.5,New York,2024
2024-06-21,35.4,22.6,29.0,New York,2024
2024-06-22,34.5,22.2,28.35,New York,2024
2024-06-23,36.2,22.5,29.35,New York,2024
2024-06-24,27.1,21.6,24.35,New York,2024
2024-06-25,33.7,20.0,26.85,New York,2024
2024-06-26,35.7,23.1,29.400000000000002,New York,2024
2024-06-27,30.3,19.1,24.700000000000003,New York,2024
2024-06-28,25.3,15.3,20.3,New York,2024
2024-06-29,26.8,17.7,22.25,New York,2024
2024-06-30,33.3,18.3,25.799999999999997,New York,2024
2024-07-01,26.8,16.4,21.6,New York,2024
2024-07-02,28.6,16.3,22.450000000000003,New York,2024
2024-07-03,28.0,17.1,22.55,New York,2024
2024-07-04,30.4,19.3,24.85,New York,2024
2024-07-05,32.1,22.0,27.05,New York,2024
2024-07-06,33.1,22.8,27.950000000000003,New York,2024
2024-07-07,32.5,23.3,27.9,New York,2024
2024-07-08,32.9,23.2,28.049999999999997,New York,2024
2024-07-09,30.9,22.3,26.6,New York,2024
2024-07-10,32.0,24.6,28.3,New York,2024
2024-07-11,34.4,22.6,28.5,New York,2024
2024-07-12,29.4,21.7,25.549999999999997,New York,2024
2024-07-13,30.7,21.5,26.1,New York,2024
2024-07-14,31.3,21.8,26.55,New York,2024
2024-07-15,35.1,23.0,29.05,New York,2024
2024-07-16,35.1,22.6,28.85,New York,2024
2024-07-17,32.0,22.7,27.35,New York,2024
2024-07-18,30.8,21.3,26.05,New York,2024
2024-07-19,28.8,17.9,23.35,New York,2024
2024-07-20,28.7,17.7,23.2,New York,2024
2024-07-21,31.3,19.6,25.450000000000003,New York,2024
2024-07-22,28.3,21.0,24.65,New York,2024
2024-07-23,29.5,21.0,25.25,New York,2024
2024-07-24,29.4,21.1,25.25,New York,2024
2024-07-25,30.6,20.6,25.6,New York,2024
2024-07-26,29.3,18.1,23.700000000000003,New York,2024
2024-07-27,29.9,17.6,23.75,New York,2024
2024-07-28,31.4,18.0,24.7,New York,2024
2024-07-29,29.4,21.5,25.45,New York,2024
2024-07-30,32.0,21.3,26.65,New York,2024
2024-07-31,31.9,23.1,27.5,New York,2024
2024-08-01,34.8,20.4,27.599999999999998,New York,2024
2024-08-02,32.9,23.6,28.25,New York,2024
2024-08-03,33.0,23.2,28.1,New York,2024
2024-08-04,28.2,23.0,25.6,New York,2024
2024-08-05,31.9,20.3,26.1,New York,2024
2024-08-06,32.5,22.0,27.25,New York,2024
2024-08-07,22.6,18.2,20.4,New York,2024
2024-08-08,23.3,18.1,20.700000000000003,New York,2024
2024-08-09,28.4,22.2,25.299999999999997,New York,2024
2024-08-10,29.4,20.7,25.049999999999997,New York,2024
2024-08-11,27.4,19.0,23.2,New York,2024
2024-08-12,26.3,16.3,21.3,New York,2024
2024-08-13,27.0,16.4,21.7,New York,2024
2024-08-14,28.4,17.5,22.95,New York,2024
2024-08-15,30.2,17.1,23.65,New York,2024
2024-08-16,30.3,18.3,24.3,New York,2024
2024-08-17,26.4,20.7,23.549999999999997,New York,2024
2024-08-18,25.6,20.2,22.9,New York,2024
2024-08-19,28.4,18.4,23.4,New York,2024
